query_id,query,english_query,english_answer,passage_id,english_passage,assamese_passage,is_selected
197590,ৱাওত অনুগামীসকলক কেনেকৈ সংগ্ৰহ কৰিব লাগে তাৰ নিৰ্দেশনা,guide to how to collect followers on wow,No Answer Present.,2,"Rezlak (Horde) or Sparz Boltwist (Alliance) sells the blueprints at your garrison for 750 gold. Mine is the only exception because you can upgrade it at level 92 for 1000 gold. Once your building is level 2, you can assign a follower to that building if you select it at your architect table. How to get the followers. The Lunarfall Inn / Frostwall Tavern medium building let's you specify one trait of one follower each week. But, you can only choose the traits of your followers if you have a level 2 building, which requires completing Spires of Arak outpost or to be level 98. (the blueprint is sold by the same NPCs I mentioned above) A much easier way to get the followers is from questing.","ৰেজলাক (হৰ্ড) বা স্পাৰ্জ বল্টৱিষ্ট (এলায়েন্স) আপোনাৰ গেৰিচনত ৭৫০ টকাত নীলনক্ষা বিক্ৰী কৰে। মাইন হৈছে একমাত্ৰ ব্যতিক্ৰম কাৰণ আপুনি ইয়াক ৯২ লেভেলত ১০০০ টকাত আপগ্ৰেড কৰিব পাৰে। এবাৰ আপোনাৰ বিল্ডিং লেভেল ২ হোৱাৰ পিছত, আপুনি সেই বিল্ডিংটোত এজন অনুগামী নিযুক্তি কৰিব পাৰে যদি আপুনি ইয়াক আপোনাৰ আৰ্কিটেক্ট টেবুলত বাছনি কৰে। অনুগামীসকল কেনেকৈ পাব। লুনাৰফল ইন / ফ্ৰস্টৱাল টেভাৰ্ন মিডিয়াম বিল্ডিংটোৱে আপোনাক প্ৰতি সপ্তাহে এজন অনুগামীৰ এটা বৈশিষ্ট্য নিৰ্দিষ্ট কৰিবলৈ দিয়ে। কিন্তু, আপুনি কেৱল আপোনাৰ অনুগামীসকলৰ বৈশিষ্ট্যসমূহ বাছনি কৰিব পাৰে যদি আপোনাৰ ২ লেভেলৰ বিল্ডিং থাকে, যাৰ বাবে আৰাক আউটপোষ্টৰ স্পায়াৰসমূহ সম্পূৰ্ণ কৰা বা ৯৮ লেভেল হোৱা প্ৰয়োজন। (ব্লুপ্ৰিণ্টটো উপৰে উল্লেখ কৰা একেই এনপিচিসমূহে বিক্ৰী কৰে) অনুগামীসকল পাবলৈ এটা অতি সহজ উপায় হৈছে কোৱেষ্টিংৰ পৰা।",0
197590,ৱাওত অনুগামীসকলক কেনেকৈ সংগ্ৰহ কৰিব লাগে তাৰ নিৰ্দেশনা,guide to how to collect followers on wow,No Answer Present.,3,"Each follower has access to up to 3 abilities based on their quality (1 for uncommon, 2 for rare or epic). There are over 80 abilities available, but usually each is desirable based on what mission mob ability they can counter. List of ability counters: [edit this group]","প্ৰতিটো অনুগামীৰ তেওঁলোকৰ গুণগত মানৰ ওপৰত ভিত্তি কৰি ৩টা ক্ষমতা পৰ্যন্ত প্ৰৱেশাধিকাৰ আছে (অস্বাভাৱিকৰ বাবে ১, বিৰল বা মহাকাব্যৰ বাবে ২)। ৮০টাতকৈও অধিক ক্ষমতা উপলব্ধ আছে, কিন্তু সাধাৰণতে প্ৰতিটো ক্ষমতা তেওঁলোকে কোনটো মিছন মব ক্ষমতাৰ বিৰুদ্ধে যুঁজিব পাৰে তাৰ ওপৰত ভিত্তি কৰি কাম্য। ক্ষমতা কাউণ্টাৰৰ তালিকা: [এই গোটটো সম্পাদনা কৰক]",0
197590,ৱাওত অনুগামীসকলক কেনেকৈ সংগ্ৰহ কৰিব লাগে তাৰ নিৰ্দেশনা,guide to how to collect followers on wow,No Answer Present.,4,"There are a lot of followers to collect in Warlords of Draenor, to make it easier to do so we’ve made guides for each zone as to where you can find them. (Last update: 27 December 2014) Shadowmoon Valley Follower Locations. Frostfire Ridge Follower Locations. Gorgrond Follower Locations. Talador Follower Locations.","ড্ৰেনৰৰ ৱাৰলৰ্ডছত সংগ্ৰহ কৰিবলৈ বহুতো অনুগামী আছে, যাতে এইটো কৰাটো সহজ হয় আমি প্ৰতিটো অঞ্চলৰ বাবে গাইড তৈয়াৰ কৰিছো যাতে আপুনি তেওঁলোকক ক'ত বিচাৰি পাব পাৰে। (শেষ আপডেট: ২৭ ডিচেম্বৰ ২০১৪) শ্বেড'মুন ভেলী ফলোৱাৰ লোকেশ্যন। ফ্ৰষ্টফায়াৰ ৰিজ ফলোৱাৰ লোকেশ্যন। গৰ্গ্ৰণ্ড ফলোৱাৰ লোকেশ্যন। টেলাডৰ ফলোৱাৰ লোকেশ্যন।",0
197590,ৱাওত অনুগামীসকলক কেনেকৈ সংগ্ৰহ কৰিব লাগে তাৰ নিৰ্দেশনা,guide to how to collect followers on wow,No Answer Present.,5,Simply browse for your screenshot using the form below. 1  In-game screenshots are preferred over model-viewer-generated ones. 2  The higher the quality the better! 3  Be sure to read the tips & tricks if you haven't before.,তলত দিয়া ফর্মটো ব্যৱহাৰ কৰি আপোনাৰ স্ক্ৰীনশ্বটটো ব্ৰাউজ কৰক। ১ মডেল-ভিউয়াৰ-উৎপাদিতসমূহতকৈ ইন-গেম স্ক্ৰীনশ্বটসমূহক পছন্দ কৰা হয়। ২ গুণমান যিমান বেছি হয় তত ভাল! ৩ যদি আপুনি আগতে নাই তেন্তে টিপস আৰু ট্ৰিকসমূহ পঢ়িবলৈ নিশ্চিত হওক।,0
197590,ৱাওত অনুগামীসকলক কেনেকৈ সংগ্ৰহ কৰিব লাগে তাৰ নিৰ্দেশনা,guide to how to collect followers on wow,No Answer Present.,6,Below you will find three Followers that live up to that very idea. These Followers are so easy to obtain that you'll find yourself wondering if it is to good to be true! Read on to learn more about these Followers and how to obtain them for your very own Garrison: Class/Spec: Assassination Rogue.,আপোনাৰ তলত তিনিজন অনুগামী পাব যি সেই ধাৰণাটোকে বাস্তৱায়িত কৰে। এই অনুগামীসকলক পোৱাটো ইমান সহজ যে আপুনি নিজেই ভাবিব যে এইটো সঁচা হোৱাটো ভাল নেকি! এই অনুগামীসকলৰ বিষয়ে আৰু আপোনাৰ নিজৰ গেৰিছনৰ বাবে তেওঁলোকক কেনেকৈ পাব পাৰি সেই বিষয়ে জানিবলৈ পঢ়ক: শ্ৰেণী/বিশেষ: হত্যাৰ অপৰাধী।,0
197590,ৱাওত অনুগামীসকলক কেনেকৈ সংগ্ৰহ কৰিব লাগে তাৰ নিৰ্দেশনা,guide to how to collect followers on wow,No Answer Present.,7,"Class Order Hall Missions. To start a mission, you must choose one of the quests on the map. Instead of one large mission, you are typically given smaller pieces of one mission. Completing these pieces will allow you to complete the larger mission over time.","ক্লাছ অৰ্ডাৰ হল মিছন। এটা মিছন আৰম্ভ কৰিবলৈ, আপুনি মানচিত্ৰত থকা কোনো এটা অনুসন্ধান বাছনি কৰিব লাগিব। এটা ডাঙৰ মিছনৰ পৰিৱৰ্তে, আপোনাক সাধাৰণতে এটা মিছনৰ সৰু সৰু অংশ দিয়া হয়। এই অংশবোৰ সম্পূৰ্ণ কৰিলে আপুনি সময়ৰ সৈতে ডাঙৰ মিছনটো সম্পূৰ্ণ কৰিব পাৰিব।",0
197590,ৱাওত অনুগামীসকলক কেনেকৈ সংগ্ৰহ কৰিব লাগে তাৰ নিৰ্দেশনা,guide to how to collect followers on wow,No Answer Present.,8,"This comment is stupid for two reasons, they are as follows: Reason 1: You're just flat out wrong. The followers of Legion wont work the same as the WoD followers. ather than sending them on missions to collect !@#$ for you, you send them on scouting missions for them to find quests/objectives for YOU TO DO. Reason 2: Developing the follower system took way more than 2 hours.","এই মন্তব্যটি দুটা কাৰণত মূৰ্খতা, সেইবোৰ হৈছে: কাৰণ ১: আপুনি সম্পূৰ্ণৰূপে ভুল। লিজিয়নৰ অনুগামীসকলে আপোনাৰ বাবে অভিযান সংগ্ৰহ কৰিবলৈ মিছনত পঠিয়াই দিয়াতকৈ আপোনাৰ বাবে অভিযান/উদ্দেশ্য বিচাৰি উলিয়াবলৈ স্কাউটিং মিছনত পঠিয়াই দিয়াতকৈ ভুল। কাৰণ ২: অনুগামী পদ্ধতি বিকাশ কৰাত ২ ঘণ্টাতকৈ বেছি সময় লাগিছিল।",0
197590,ৱাওত অনুগামীসকলক কেনেকৈ সংগ্ৰহ কৰিব লাগে তাৰ নিৰ্দেশনা,guide to how to collect followers on wow,No Answer Present.,9,"Many followers are available to both factions (), but there are also several followers who are faction-specific. In 0700 Legion, followers are far mor class-specific. Players with Taverns or Inns earn one extra follower each week by speaking to at Garrison building (Horde) or at Lunarfall Inn (Alliance). To get the extra follower, speak to Akjana or Lysa, and select an attribute you want your follower to have.","বহুতো অনুগামী উভয় গোষ্ঠীৰ বাবে উপলব্ধ, কিন্তু কেইবাজনো অনুগামী আছে যারা গোষ্ঠী-নিৰ্দিষ্ট। ১০৭০ লিজিয়নত, অনুগামীসকল বহুত বেছি শ্ৰেণী-নিৰ্দিষ্ট। টেভাৰ্ন বা ইনসমূহৰ সৈতে খেলুৱৈসকলে প্ৰতি সপ্তাহে গেৰিছন বিল্ডিং (হৰ্ড) বা লুনাৰফল ইন (এলায়েন্স)ত কথা পাতি এজন অতিৰিক্ত অনুগামী অৰ্জন কৰে। অতিৰিক্ত অনুগামী পাবলৈ, আকজানা বা লিছাৰ সৈতে কথা পাতক আৰু আপুনি আপোনাৰ অনুগামীক যি গুণ থাকিব বিচাৰে সেইটো বাছনি কৰক।",0
265552,জেলছ কিমান দিন আছে আঁতৰত থাকিব লাগে,how long is zales layaway,No Answer Present.,0,"If your monthly payment is not made, the store does reserve the right to cancel the layaway. A refund will be provided to you by the method of payment originally received. If the payment method was cash, a corporate check will be sent to you. The maximum amount of time allowed to pay off a layaway is 10 months.","যদি আপোনাৰ মাহিলী পৰিশোধ কৰা নহয়, তেন্তে দোকানখনে লে'এৱে' বাতিল কৰাৰ অধিকাৰ সংৰক্ষণ কৰে। পৰিশোধৰ পদ্ধতিটো মূলতঃ আপুনি পোৱা পদ্ধতিৰে আপোনাক ধন ঘূৰাই দিয়া হ'ব। যদি পৰিশোধৰ পদ্ধতিটো নগদ হয়, তেন্তে আপোনালৈ এখন কৰ্পোৰেট চেক পঠিওৱা হ'ব। লে'এৱে' পৰিশোধ কৰিবলৈ দিয়া সৰ্বাধিক সময় হৈছে ১০ মাহ।",0
265552,জেলছ কিমান দিন আছে আঁতৰত থাকিব লাগে,how long is zales layaway,No Answer Present.,1,"Me and my boyfriend want to get married , we want a store that offer layaway. I know that Robbin brothers does but they don't have a good selection of rings there. i want to know if Jared the galleria of jewelry , or kay , offer layaway. I know that zales doesn't. Follow. 9 answers 9.","মই আৰু মোৰ প্ৰেমিকে বিয়া কৰাব বিচাৰোঁ, আমি এখন দোকান বিচাৰোঁ যিয়ে লে'অৱে' অফাৰ কৰে। মই জানো যে ৰবিন ভাইসকলে কৰে কিন্তু তাত আঙুঠিৰ ভাল পছন্দ নাই। মই জানিব খোজো যে জেৰেড গেলেৰিয়া অফ জুৱেলাৰী, বা কে'ই, লে'অৱে' অফাৰ কৰে নেকি। মই জানো যে জেলছে নকৰে। অনুসৰণ কৰক। ৯টা উত্তৰ ৯টা।",0
265552,জেলছ কিমান দিন আছে আঁতৰত থাকিব লাগে,how long is zales layaway,No Answer Present.,2,"Diamond Empowerment Fund (D.E.F) was founded in 2007 by leaders in the diamond industry, music mogul/business entrepreneur Russell Simmons, and social justice advocate Dr. Benjamin Chavis, Jr.","ডায়মণ্ড এম্পৱাৰমেণ্ট ফাণ্ড (ডি.ই.এফ) ২০০৭ চনত হীৰা উদ্যোগৰ নেতা, সংগীত মগল/ব্যৱসায়ী উদ্যোগী ৰাছেল ছিমনছ আৰু সামাজিক ন্যায় সমৰ্থক ডঃ বেঞ্জামিন চেভিছ জুনিয়ৰে প্ৰতিষ্ঠা কৰিছিল।",0
265552,জেলছ কিমান দিন আছে আঁতৰত থাকিব লাগে,how long is zales layaway,No Answer Present.,3,"No cancellation fee in OH. Requires biweekly payments. Total Layaway contract amount spread over 4 biweekly payments for an 8 week contract or 6 biweekly payments for a 12 week contract. MD, DC and online offer 8 week contracts only. 12 weeks Layaway option available in-store only for purchases of $400 or more. Not available at all stores or at Hometown, Hardware or Outlet locations, except Puerto Rico. Exclusions apply, see store for details.","ওএইচ-ত কোনো বাতিল মাচুল নাই। দুই সপ্তাহৰ মূল্য দিব লাগে। মুঠ লেওৱে চুক্তিৰ পৰিমাণ ৮ সপ্তাহৰ চুক্তিৰ বাবে ৪ দুই সপ্তাহৰ মূল্য বা ১২ সপ্তাহৰ চুক্তিৰ বাবে ৬ দুই সপ্তাহৰ মূল্য। এমডি, ডিচি আৰু অনলাইনে কেৱল ৮ সপ্তাহৰ চুক্তি আগবঢ়ায়। ১২ সপ্তাহৰ লেওৱে বিকল্প কেৱল ৪০০ ডলাৰ বা তাতোধিক মূল্যৰ ক্ৰয়ৰ বাবে দোকানত উপলব্ধ। সকলো দোকান বা হোমটাউন, হাৰ্ডৱেৰ বা আউটলেট অৱস্থানত উপলব্ধ নহয়, পুৱেৰ্টো ৰিকো ব্যতীত। বাদ দিয়া হৈছে, বিশদ বিবৰণৰ বাবে দোকান চাওক।",0
265552,জেলছ কিমান দিন আছে আঁতৰত থাকিব লাগে,how long is zales layaway,No Answer Present.,4,"What jewelry stores offer layaway for engagement rings? Me and my boyfriend want to get married , we want a store that offer layaway. I know that Robbin brothers does but they don&#39;t have a good selection of rings there. i want to know if Jared the galleria of jewelry , or kay , offer layaway. I know that zales doesn&#39;t.","কোনবোৰ অলংকাৰৰ দোকানে বাগদানৰ আঙুঠিৰ বাবে লেঅ' অফাৰ কৰে? মই আৰু মোৰ প্ৰেমিকে বিয়া কৰাব বিচাৰোঁ, আমি এনে এখন দোকান বিচাৰোঁ যিয়ে লেঅ' অফাৰ কৰে। মই জানো যে ৰবিন ভাইসকলে কৰে কিন্তু তাত আঙুঠিৰ ভাল পৰিমাণ নাই। মই জানিব খোজো যে জেৰেড দ্য গেলেৰিয়া অফ জুৱেলাৰী, বা কেই, লেঅ' অফাৰ কৰে নেকি। মই জানো যে জেলছে নকৰে।",0
265552,জেলছ কিমান দিন আছে আঁতৰত থাকিব লাগে,how long is zales layaway,No Answer Present.,5,"1 Available only for a total purchase of $1,000 or more. 2  20% Down Payment Required.  The required minimum payment for the plan is 1/12th of the purchase rounded up to the nearest $5.00, but not less than $70.","১ মুঠ $১,০০০ বা তাতোধিক কেনার বাবে উপলব্ধ। ২ ২০% ডাউন পেমেন্ট প্রয়োজন। পরিকল্পনাটির জন্য প্রয়োজনীয় ন্যূনতম পেমেন্ট হল কেনার ১/১২ যা নিকটতম $৫.০০ পর্যন্ত বৃত্তাকার করা হয়, কিন্তু $৭০-এর কম নয়।",0
265552,জেলছ কিমান দিন আছে আঁতৰত থাকিব লাগে,how long is zales layaway,No Answer Present.,6,"Free ShippingFREE UPS Shipping with any order of $149 or more. ship-to-storeOrder online at zales.com and your order ships FREE if you pick it up at your local store Learn More. 60 Day Risk-Free Return PolicySurprise her with the perfect ring worry-free. If she absolutely doesn't love it, you have 60 days to return your purchase for a FULL refund.","যেকোনো অৰ্ডাৰৰ সৈতে বিনামূলীয়া শ্বিপিং বিনামূলীয়া ইউপিএছ শ্বিপিং ১৪৯ ডলাৰ বা তাতোকৈ বেছি। অনলাইনত zales.com-ত শ্বিপ-টু-ষ্ট'ৰ অৰ্ডাৰ কৰক আৰু যদি আপুনি আপোনাৰ স্থানীয় দোকানত লৈ যায় তেন্তে আপোনাৰ অৰ্ডাৰ বিনামূলীয়াকৈ পঠিয়াই দিয়া হয়। ৬০ দিনৰ বিনা বিপদ ঘূৰাই দিয়াৰ নীতি আপোনাক নিশ্চিত কৰি দিয়ে যে আপুনি এই অৰ্ডাৰটো সম্পূৰ্ণ বিনা চিন্তাৰে ল'ব পাৰে। যদি তেওঁ এই অৰ্ডাৰটো একেবাৰেই ভাল নাপায়, তেন্তে আপুনি আপোনাৰ ক্ৰয় বিনামূলীয়াকৈ ঘূৰাই দিবলৈ ৬০ দিন সময় পাব।",0
265552,জেলছ কিমান দিন আছে আঁতৰত থাকিব লাগে,how long is zales layaway,No Answer Present.,7,"1 Available only for a total purchase of $1,000 or more. 2  20% Down Payment Required. 3  The required minimum payment for the plan is 1/12th of the purchase rounded up to the nearest $5.00, but not less than $70.  No interest for 12 months if you make all required minimum payments by the end of the 12th month. Interest will be imposed at a rate of 9.9% for the next 6 months and at the APR for Regular Purchases thereafter (which is 17% to 26.99% depending on the state). See the Regular Card Credit Terms disclosure below.","১ মোট $১,০০০ বা তাতোধিক কেনার বাবে উপলব্ধ। ২ ২০% ডাউন পেমেন্ট প্রয়োজন। ৩ পরিকল্পনার জন্য প্রয়োজনীয় ন্যূনতম পেমেন্ট হল কেনার ১/১২ ভাগ, নিকটতম $৫.০০ পর্যন্ত বৃত্তাকার, কিন্তু $৭০-এর কম নয়। ১২ মাসের শেষে সমস্ত প্রয়োজনীয় ন্যূনতম পেমেন্ট করলে ১২ মাসের জন্য কোনো সুদ নেই। পরবর্তী ৬ মাসের জন্য ৯.৯% এবং তারপরে নিয়মিত ক্রয়ের জন্য APR (যা রাজ্যের উপর নির্ভর করে ১৭% থেকে ২৬.৯৯%) এ সুদ আরোপ করা হবে। নিচে নিয়মিত কার্ড ক্রেডিট শর্তাবলী প্রকাশ দেখুন।",0
265552,জেলছ কিমান দিন আছে আঁতৰত থাকিব লাগে,how long is zales layaway,No Answer Present.,8,"Minimum down payment amount to start layaway is 10% of the total sale. You define the payment amount per month, as long as you can pay off within 10 months.","লেঅ’ৱে আৰম্ভ কৰিবলৈ ন্যূনতম ডাউন পেমেণ্ট পৰিমাণ হ’ল মুঠ বিক্ৰীৰ ১০%। আপুনি প্ৰতি মাহে পৰিশোধৰ পৰিমাণ নিৰ্ধাৰণ কৰক, যেতিয়ালৈকে আপুনি ১০ মাহৰ ভিতৰত পৰিশোধ কৰিব পাৰে।",0
265552,জেলছ কিমান দিন আছে আঁতৰত থাকিব লাগে,how long is zales layaway,No Answer Present.,9,"If the payment method was cash, a check will be sent to you. To learn more about the details of the program and how it can benefit you, please visit one of our stores or call our Customer Care Team at 1-800-HELZBERG. *Helzberg Diamonds Price Lock™ Layaway is available at all store locations and is currently not available online. The minimum down payment for any item at the store is 10% of the total sale, with a minimum requirement of $10.00.","যদি পৰিশোধ পদ্ধতিটো নগদ হয়, তেন্তে আপোনালৈ এখন চেক পঠিয়াই দিয়া হ'ব। কাৰ্যসূচীটোৰ বিশদ আৰু ই আপোনাক কেনেকৈ উপকৃত কৰিব পাৰে সেই বিষয়ে অধিক জানিবলৈ, অনুগ্ৰহ কৰি আমাৰ এটা দোকানলৈ যাওক বা আমাৰ গ্ৰাহক যত্ন দলটোক ১-৮০০-এইচইএলজেডবিইআৰজি-ত ফোন কৰক। *হেলজবাৰ্গ ডায়মণ্ডছ প্ৰাইচ লেয়াৱে সকলো দোকানতে উপলব্ধ আৰু বৰ্তমানে অনলাইনত উপলব্ধ নহয়। দোকানত যিকোনো সামগ্ৰীৰ ন্যূনতম ডাউন পেমেণ্ট হৈছে মুঠ বিক্ৰীৰ ১০%, যাৰ ন্যূনতম প্ৰয়োজনীয়তা হৈছে $১০.০০।",0
227261,প্ৰদূষণে মানুহৰ জনসংখ্যা কেনেকৈ বৃদ্ধি কৰে,how does pollution increase human population,,0,"Worldwide, population is seven billion. Projections are that population in the United States will reach 400 million by 2050 – a 33 percent increase in roughly 40 years’ time; the U.S. registered its 300 millionth resident in 2006. With an increase in world population has come an increase in air pollution.",বিশ্বব্যাপী জনসংখ্যা সাত বিলিয়ন। পূৰ্বাভাস অনুসৰি ২০৫০ চনলৈকে আমেৰিকা যুক্তৰাষ্ট্ৰৰ জনসংখ্যা ৪০০ নিযুত হ'ব – প্ৰায় ৪০ বছৰৰ ভিতৰত ৩৩ শতাংশ বৃদ্ধি; ২০০৬ চনত আমেৰিকাই ৩০০ নিযুত বাসিন্দা নিবন্ধিত কৰিছে। বিশ্বৰ জনসংখ্যা বৃদ্ধিৰ লগে লগে বায়ু প্ৰদূষণ বৃদ্ধি পাইছে।,0
227261,প্ৰদূষণে মানুহৰ জনসংখ্যা কেনেকৈ বৃদ্ধি কৰে,how does pollution increase human population,,1,Projections are that population in the United States will reach 400 million by 2050 – a 33 percent increase in roughly 40 years’ time; the U.S. registered its 300 millionth resident in 2006. With an increase in world population has come an increase in air pollution.,প্ৰক্ষেপণসমূহ হৈছে যে ২০৫০ চনলৈকে আমেৰিকা যুক্তৰাষ্ট্ৰৰ জনসংখ্যা ৪০০ নিযুত পৰ্যন্ত পাব – প্ৰায় ৪০ বছৰৰ ভিতৰত ৩৩ শতাংশ বৃদ্ধি; ২০০৬ চনত ইউ.এছ.-এ ইয়াৰ ৩০০ নিযুত বাসিন্দা নিবন্ধিত কৰিছিল। বিশ্বৰ জনসংখ্যা বৃদ্ধিৰ লগে লগে বায়ু প্ৰদূষণ বৃদ্ধি পাইছে।,0
227261,প্ৰদূষণে মানুহৰ জনসংখ্যা কেনেকৈ বৃদ্ধি কৰে,how does pollution increase human population,,2,With an increase in world population has come an increase in air pollution. The burning of fossil fuels and the amount of fossil fuels being burned is the culprit.,বিশ্বৰ জনসংখ্যা বৃদ্ধিৰ লগে লগে বায়ু প্ৰদূষণ বৃদ্ধি পাইছে। জীৱাশ্ম ইন্ধন জ্বলোৱা আৰু জীৱাশ্ম ইন্ধনৰ পৰিমাণ বৃদ্ধি হোৱাটোৱেই ইয়াৰ কাৰণ।,0
227261,প্ৰদূষণে মানুহৰ জনসংখ্যা কেনেকৈ বৃদ্ধি কৰে,how does pollution increase human population,,3,"As the world’s population continues to increase, and standards of living improve, there is serious danger of a permanent change to the global environment. Human activities have led to the pollution of the environment, particularly in water and the air.",বিশ্বৰ জনসংখ্যা বৃদ্ধি পোৱাৰ লগতে জীৱনধাৰণৰ মানদণ্ড উন্নত হোৱাৰ লগে লগে বিশ্বৰ পৰিৱেশত স্থায়ী পৰিৱৰ্তন হোৱাৰ গুৰুতৰ বিপদ আহি পৰিছে। মানুহৰ কাৰ্যকলাপৰ ফলত পৰিৱেশ বিশেষকৈ পানী আৰু বায়ু প্ৰদূষিত হৈছে।,0
227261,প্ৰদূষণে মানুহৰ জনসংখ্যা কেনেকৈ বৃদ্ধি কৰে,how does pollution increase human population,,4,"The growth in the human population is increasing the use of finite resources. These resources include: 1  fossil fuels such as coal, oil and natural gas are being used up rapidly. 2  raw materials such as metal ores and other minerals are being used up rapidly.","মানৱ জনসংখ্যা বৃদ্ধিৰ ফলত সীমিত সম্পদৰ ব্যৱহাৰ বৃদ্ধি পাইছে। এই সম্পদসমূহৰ ভিতৰত আছে: ১ কয়লা, তেল আৰু প্ৰাকৃতিক গেছৰ দৰে জীৱাশ্ম ইন্ধন দ্ৰুতগতিত ব্যৱহাৰ হৈ আছে। ২ ধাতুৰ আকৰ আৰু অন্যান্য খনিজ সম্পদৰ দৰে কেঁচা সামগ্ৰী দ্ৰুতগতিত ব্যৱহাৰ হৈ আছে।",0
227261,প্ৰদূষণে মানুহৰ জনসংখ্যা কেনেকৈ বৃদ্ধি কৰে,how does pollution increase human population,,5,"Resources. The growth in the human population is increasing the use of finite resources. These resources include: 1  fossil fuels such as coal, oil and natural gas are being used up rapidly. 2  raw materials such as metal ores and other minerals are being used up rapidly.","সম্পদ। মানৱ জনসংখ্যাৰ বৃদ্ধিৰ ফলত সীমিত সম্পদৰ ব্যৱহাৰ বৃদ্ধি পাইছে। এই সম্পদসমূহৰ ভিতৰত আছে: ১ জীৱাশ্ম ইন্ধন যেনে কয়লা, তেল আৰু প্ৰাকৃতিক গেছ দ্ৰুতগতিত ব্যৱহাৰ হৈ আছে। ২ কেচা সামগ্ৰী যেনে ধাতুৰ আকৰ আৰু অন্যান্য খনিজ দ্ৰব্য দ্ৰুতগতিত ব্যৱহাৰ হৈ আছে।",0
227261,প্ৰদূষণে মানুহৰ জনসংখ্যা কেনেকৈ বৃদ্ধি কৰে,how does pollution increase human population,,6,"About 40 percent of human deaths worldwide are caused by water, air and soil pollution, according to David Pimentel, professor of ecology and agricultural sciences at Cornell University and a well-known researcher.","কৰ্নেল বিশ্ববিদ্যালয়ৰ পৰিৱেশ আৰু কৃষি বিজ্ঞানৰ অধ্যাপক তথা এগৰাকী সুপৰিচিত গৱেষক ডেভিড পিমেণ্টেলৰ মতে, বিশ্বজুৰি প্ৰায় ৪০ শতাংশ মানুহৰ মৃত্যু পানী, বায়ু আৰু মাটিৰ প্ৰদূষণৰ ফলত হয়।",0
227261,প্ৰদূষণে মানুহৰ জনসংখ্যা কেনেকৈ বৃদ্ধি কৰে,how does pollution increase human population,,7,"The human population is increasing rapidly and stretching the Earth’s finite resources, such as fossil fuels and minerals. As a result, the amount of waste and pollution is also on the rise.","মানুহৰ জনসংখ্যা দ্ৰুতগতিত বৃদ্ধি পাই পৃথিৱীৰ সীমিত সম্পদ যেনে জীৱাশ্ম ইন্ধন আৰু খনিজ পদাৰ্থসমূহ বৃদ্ধি কৰিছে। ফলস্বৰূপে, আৱৰ্জনা আৰু প্ৰদূষণৰ পৰিমাণো বৃদ্ধি পাইছে।",0
227261,প্ৰদূষণে মানুহৰ জনসংখ্যা কেনেকৈ বৃদ্ধি কৰে,how does pollution increase human population,,8,"The World Health Organization has reported that such environmental degradation, combined with the growth in world population, is a major cause of the rapid increase in human diseases. Pimentel says both factors contribute to the malnutrition of 3.7 billion people worldwide and make them more susceptible to disease.",বিশ্ব স্বাস্থ্য সংস্থাই প্ৰকাশ কৰিছে যে বিশ্বৰ জনসংখ্যা বৃদ্ধিৰ সৈতে এনে পৰিৱেশগত অৱক্ষয় মানুহৰ ৰোগৰ দ্ৰুত বৃদ্ধিৰ এক প্ৰধান কাৰণ। পিমেণ্টেলে কয় যে এই দুয়োটা কাৰকেই বিশ্বজুৰি ৩.৭ বিলিয়ন লোকৰ অপুষ্টিৰ কাৰণ আৰু তেওঁলোকক ৰোগৰ প্ৰতি অধিক সংবেদনশীল কৰি তোলে।,0
227261,প্ৰদূষণে মানুহৰ জনসংখ্যা কেনেকৈ বৃদ্ধি কৰে,how does pollution increase human population,,9,"The human population. Like all living things, humans exploit their surroundings for resources. Before the beginning of agriculture about 10,000 years ago, small groups of humans wandered across large areas, hunting and gathering just enough food to stay alive.","মানুহৰ জনসংখ্যা। সকলো জীৱিত বস্তুৰ দৰেই মানুহেও নিজৰ চৌপাশৰ সম্পদৰ বাবে শোষণ কৰিছিল। প্ৰায় ১০,০০০ বছৰ আগতে কৃষিৰ আৰম্ভণিৰ আগতে মানুহৰ সৰু সৰু দলবোৰে বিশাল এলেকাত ঘূৰি ফুৰি শিকাৰ কৰিছিল আৰু জীয়াই থাকিবলৈ যথেষ্ট খাদ্য সংগ্ৰহ কৰিছিল।",0
